CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20240119174452PS,9866792,1/19/2024 12:00:00 AM,P240190513,2,1/19/2024 12:00:00 AM,1/19/2024 12:00:00 AM,14:52:30,WELCKEMS,WELFARE CHECK (COMBINED EVENT),T,Turned over To (TOT),MERIDIAN AV & CALLE DE AIDA,San Jose,CA
20240122091424PS,9869880,1/22/2024 12:00:00 AM,P240220225,2,1/22/2024 12:00:00 AM,1/22/2024 12:00:00 AM,09:10:39,FDAID,FIRE DEPARTMENT REQUEST FOR PD,N,No report required; dispatch record only,[700]-[800] E SANTA CLARA ST ,San Jose,CA
20240215202610PS,9901621,6/12/2024 12:00:00 AM,P240460876,6,2/15/2024 12:00:00 AM,2/15/2024 12:00:00 AM,20:13:17,1195,VEHICLE STOP,N,No report required; dispatch record only,MONTEREY RD & FORD RD,San Jose,CA
20241007172933PD,10200619,10/7/2024 12:00:00 AM,P242810764,3,10/7/2024 12:00:00 AM,10/7/2024 12:00:00 AM,17:04:47,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1500]-[1600] ENDICOTT DR ,San Jose,CA
20241002225908PD,10194306,10/2/2024 12:00:00 AM,P242760945,3,10/2/2024 12:00:00 AM,10/2/2024 12:00:00 AM,21:55:32,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1700]-[1800] HALLMARK LN ,San Jose,CA
20240831103713PD,10152267,8/31/2024 12:00:00 AM,P242440268,2,8/31/2024 12:00:00 AM,8/31/2024 12:00:00 AM,09:12:46,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[700]-[800] CONCORD AV ,San Jose,CA
20241008104747PD,10201497,10/8/2024 12:00:00 AM,P242820312,6,10/8/2024 12:00:00 AM,10/8/2024 12:00:00 AM,10:41:05,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",COLEMAN RD & WINFIELD BL,San Jose,CA
20240902135425PD,10155063,9/2/2024 12:00:00 AM,P242460444,2,9/2/2024 12:00:00 AM,9/2/2024 12:00:00 AM,13:02:46,415,DISTURBANCE,N,No report required; dispatch record only,[1700]-[1800] CHESTERTON CL ,San Jose,CA
20240825103627PD,10144607,8/25/2024 12:00:00 AM,P242380281,6,8/25/2024 12:00:00 AM,8/25/2024 12:00:00 AM,09:38:50,1195,VEHICLE STOP,R,Report taken,MONTEREY RD & SKYWAY DR,San Jose,CA
20240601015011PD,10034475,6/1/2024 12:00:00 AM,P241530076,2,6/1/2024 12:00:00 AM,6/1/2024 12:00:00 AM,01:38:18,415EMS,DISTURBANCE (COMBINED EVENT),N,No report required; dispatch record only,[400]-[500] S 1ST ST ,San Jose,CA
20240331165141PD,9957758,3/31/2024 12:00:00 AM,P240910511,5,3/31/2024 12:00:00 AM,3/31/2024 12:00:00 AM,16:44:20,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,N 17TH ST & E SANTA CLARA ST,San Jose,CA
20241019233109PD,10216149,10/19/2024 12:00:00 AM,P242930923,2,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,23:24:49,415,DISTURBANCE,CAN,Canceled,[6200]-[6300] CALLE BONITA ,San Jose,CA
20240928183253PD,10188789,9/28/2024 12:00:00 AM,P242720655,2,9/28/2024 12:00:00 AM,9/28/2024 12:00:00 AM,18:08:17,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[300] S 12TH ST ,San Jose,CA
20240202110346PS,9883436,6/12/2024 12:00:00 AM,P240330274,2,2/2/2024 12:00:00 AM,2/2/2024 12:00:00 AM,10:16:29,20002,MISDEMEANOR HIT AND RUN,N,No report required; dispatch record only,S CAPITOL AV & FLORENCE AV,San Jose,CA
20240811113244PD,10126906,8/11/2024 12:00:00 AM,P242240305,2,8/11/2024 12:00:00 AM,8/11/2024 12:00:00 AM,08:00:43,245,ASSAULT WITH DEADLY WEAPON,N,No report required; dispatch record only,[100]-[200] S 28TH ST ,San Jose,CA
20240727083420PD,10107645,7/27/2024 12:00:00 AM,P242090171,4,7/27/2024 12:00:00 AM,7/27/2024 12:00:00 AM,06:07:14,22500,PARKING VIOLATION,R,Report taken,[400]-[500] N 17TH ST ,San Jose,CA
20241013223811PD,10208325,10/13/2024 12:00:00 AM,P242870671,3,10/13/2024 12:00:00 AM,10/13/2024 12:00:00 AM,18:21:29,1066X,SUSPICIOUS FEMALE,N,No report required; dispatch record only,E BROKAW RD & OAKLAND RD,San Jose,CA
20240330134735PD,9956393,3/30/2024 12:00:00 AM,P240900434,2,3/30/2024 12:00:00 AM,3/30/2024 12:00:00 AM,13:34:06,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[500]-[600] FALCON PL ,San Jose,CA
20240512184142PD,10009653,5/12/2024 12:00:00 AM,P241330673,6,5/12/2024 12:00:00 AM,5/12/2024 12:00:00 AM,18:16:48,1195,VEHICLE STOP,N,No report required; dispatch record only,[3400]-[3500] MARTEN AV ,San Jose,CA
20240210032801PS,9894222,6/12/2024 12:00:00 AM,P240410085,3,2/10/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1:28:33,602PC,TRESPASSING,CAN,Canceled,[200]-[300] N 2ND ST ,San Jose,CA
20240911150659PD,10166872,9/11/2024 12:00:00 AM,P242550448,3,9/11/2024 12:00:00 AM,9/11/2024 12:00:00 AM,13:37:00,594,MALICIOUS MISCHIEF,G,Gone on Arrival/unable to locate,[0]-[100] E SAN CARLOS ST ,San Jose,CA
20240524113632PD,10024649,5/24/2024 12:00:00 AM,P241450314,1,5/24/2024 12:00:00 AM,5/24/2024 12:00:00 AM,10:32:26,415F,"DISTURBANCE, FAMILY",R,Report taken,N 10TH ST & E JULIAN ST,San Jose,CA
20240406115405PD,9964798,4/7/2024 12:00:00 AM,P240970331,1,4/6/2024 12:00:00 AM,4/6/2024 12:00:00 AM,11:40:17,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[1600]-[1700] SARATOGA AV ,San Jose,CA
20240710222136PD,10086234,7/10/2024 12:00:00 AM,P241920898,3,7/10/2024 12:00:00 AM,7/10/2024 12:00:00 AM,21:53:45,23103,RECKLESS DRIVING,CAN,Canceled,STORY RD & S KING RD,San Jose,CA
20240930063418PD,10190582,9/30/2024 12:00:00 AM,P242740116,2,9/30/2024 12:00:00 AM,9/30/2024 12:00:00 AM,05:23:49,WELCK,WELFARE CHECK,R,Report taken,[2900]-[3000] ABORN SQ ,San Jose,CA
20240925122814PD,10184456,9/25/2024 12:00:00 AM,P242690396,4,9/25/2024 12:00:00 AM,9/25/2024 12:00:00 AM,11:37:20,1062,MEET THE CITIZEN,H,Courtesy Service/Citizen or agency assist,[1100]-[1200] S 1ST ST ,San Jose,CA
20240201130923PS,9882194,6/12/2024 12:00:00 AM,P240320301,3,2/1/2024 12:00:00 AM,2/1/2024 12:00:00 AM,10:58:02,10851,STOLEN VEHICLE,R,Report taken,[200]-[300] ROUNDTABLE DR ,San Jose,CA
20240715152629PD,10092520,7/15/2024 12:00:00 AM,P241970571,2,7/15/2024 12:00:00 AM,7/15/2024 12:00:00 AM,14:29:12,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[200]-[300] W MISSION ST ,San Jose,CA
20240226071516PS,9914177,2/27/2024 12:00:00 AM,P240570139,3,2/26/2024 12:00:00 AM,2/26/2024 12:00:00 AM,06:15:08,459R,BURGLARY  REPORT  (460),R,Report taken,[600]-[700] LEIGH AV ,San Jose,CA
20240424220520PD,9987397,4/24/2024 12:00:00 AM,P241150744,2,4/24/2024 12:00:00 AM,4/24/2024 12:00:00 AM,20:06:59,415F,"DISTURBANCE, FAMILY",G,Gone on Arrival/unable to locate,[900]-[1000] LA BARBERA DR ,San Jose,CA
20240429014037PD,9992420,4/29/2024 12:00:00 AM,P241200025,6,4/29/2024 12:00:00 AM,4/29/2024 12:00:00 AM,00:18:59,1195,VEHICLE STOP,B,Arrest by Warrant,WARRINGTON AV & S WHITE RD,San Jose,CA
20240523173824PD,10023642,5/23/2024 12:00:00 AM,P241440592,3,5/23/2024 12:00:00 AM,5/23/2024 12:00:00 AM,15:34:12,10852,TAMPERING WITH A VEHICLE,R,Report taken,[1700]-[1700] NEWBURY PARK DR ,San Jose,CA
20240425092038PD,9987823,4/25/2024 12:00:00 AM,P241160190,2,4/25/2024 12:00:00 AM,4/25/2024 12:00:00 AM,08:41:01,1091A,VICIOUS ANIMAL,CAN,Canceled,[3200]-[3300] MATTOS AV ,San Jose,CA
20240624031903PD,10063975,6/24/2024 12:00:00 AM,P241760104,6,6/24/2024 12:00:00 AM,6/24/2024 12:00:00 AM,02:53:43,1195,VEHICLE STOP,N,No report required; dispatch record only,S SUNSET AV & SHORTRIDGE AV,San Jose,CA
20240206215430PS,9890150,6/12/2024 12:00:00 AM,P240370917,3,2/6/2024 12:00:00 AM,2/6/2024 12:00:00 AM,21:09:49,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[4100]-[4200] MOORPARK AV ,San Jose,CA
20240826090255PD,10145644,8/26/2024 12:00:00 AM,P242390149,3,8/26/2024 12:00:00 AM,8/26/2024 12:00:00 AM,07:00:17,20002,MISDEMEANOR HIT AND RUN,R,Report taken,SENTER RD & LEWIS RD,San Jose,CA
20240921090704PD,10179117,9/21/2024 12:00:00 AM,P242650228,6,9/21/2024 12:00:00 AM,9/21/2024 12:00:00 AM,08:52:55,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,N 10TH ST & E SANTA CLARA ST,San Jose,CA
20240704132529PD,10077383,7/4/2024 12:00:00 AM,P241860309,2,7/4/2024 12:00:00 AM,7/4/2024 12:00:00 AM,10:48:21,1065MH,"MISSING PERSON, MENTAL HANDICAP",R,Report taken,[4000]-[4100] ROSS AV ,San Jose,CA
20240511185610PD,10008359,5/11/2024 12:00:00 AM,P241320653,3,5/11/2024 12:00:00 AM,5/11/2024 12:00:00 AM,17:52:13,1091A,VICIOUS ANIMAL,N,No report required; dispatch record only,,San Jose,CA
20240710033008PD,10085170,7/10/2024 12:00:00 AM,P241920069,2,7/10/2024 12:00:00 AM,7/10/2024 12:00:00 AM,02:50:45,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[900]-[1000] BRANHAM LN ,San Jose,CA
20240306004341PS,9925072,3/5/2024 12:00:00 AM,P240650907,2,3/5/2024 12:00:00 AM,3/5/2024 12:00:00 AM,22:15:53,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1900]-[2000] BIRD AV ,San Jose,CA
20240426202624PD,9989652,4/26/2024 12:00:00 AM,P241170710,3,4/26/2024 12:00:00 AM,4/26/2024 12:00:00 AM,18:27:58,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[2400]-[2500] FONTAINE RD ,San Jose,CA
20240322061839PD,9946087,3/22/2024 12:00:00 AM,P240820112,2,3/22/2024 12:00:00 AM,3/22/2024 12:00:00 AM,03:48:34,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,E SANTA CLARA ST & E ST JOHN ST,San Jose,CA
20240716133006PD,10093716,7/16/2024 12:00:00 AM,P241980426,3,7/16/2024 12:00:00 AM,7/16/2024 12:00:00 AM,12:49:17,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2800]-[2900] ZANKER RD ,San Jose,CA
20240422190212PD,9984890,4/22/2024 12:00:00 AM,P241130802,2,4/22/2024 12:00:00 AM,4/22/2024 12:00:00 AM,18:03:01,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,,San Jose,CA
20240313190045PD,9934961,3/13/2024 12:00:00 AM,P240730584,3,3/13/2024 12:00:00 AM,3/13/2024 12:00:00 AM,16:00:38,484,THEFT,A,Arrest Made,[1400]-[1500] MONTEREY RD ,San Jose,CA
20240306170327PS,9926012,3/6/2024 12:00:00 AM,P240660677,3,3/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,15:58:41,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[2800]-[2900] MABURY RD ,San Jose,CA
20240316230606PD,9939174,3/16/2024 12:00:00 AM,P240760895,4,3/16/2024 12:00:00 AM,3/16/2024 12:00:00 AM,22:23:35,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[5600]-[5700] BESWICK DR ,San Jose,CA
20240304041627PS,9922711,3/4/2024 12:00:00 AM,P240640084,3,3/4/2024 12:00:00 AM,3/4/2024 12:00:00 AM,04:01:27,1154,SUSPICIOUS VEHICLE,E,"Traffic Citation Issued, Non-Hazardous Violation",WOODMERE DR & SANDPEBBLE DR,San Jose,CA
20240509004106PD,10004861,5/8/2024 12:00:00 AM,P241290842,3,5/8/2024 12:00:00 AM,5/8/2024 12:00:00 AM,22:05:21,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[3200]-[3300] WHITESAND DR ,San Jose,CA
20240629234125PD,10071392,6/29/2024 12:00:00 AM,P241810914,4,6/29/2024 12:00:00 AM,6/29/2024 12:00:00 AM,22:48:09,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1500]-[1600] HAVANA DR ,San Jose,CA
20241101063618PD,10231449,11/1/2024 12:00:00 AM,P243060033,3,11/1/2024 12:00:00 AM,11/1/2024 12:00:00 AM,00:37:44,415F,"DISTURBANCE, FAMILY",R,Report taken,[400]-[500] BETH DR ,San Jose,CA
20240212114244PS,9897054,6/12/2024 12:00:00 AM,P240430304,2,2/12/2024 12:00:00 AM,2/12/2024 12:00:00 AM,10:48:18,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[600]-[700] S 5TH ST ,San Jose,CA
20240327134219PD,9952437,3/27/2024 12:00:00 AM,P240870161,2,3/27/2024 12:00:00 AM,3/27/2024 12:00:00 AM,07:18:58,646.9,STALKING,R,Report taken,[1600]-[1700] SENTER RD ,San Jose,CA
20240413204039PD,9973593,4/13/2024 12:00:00 AM,P241040617,2,4/13/2024 12:00:00 AM,4/13/2024 12:00:00 AM,19:44:32,5150X,MENTALLY DISTURBED FEMALE,R,Report taken,[2000]-[2100] LITTLE ORCHARD ST ,San Jose,CA
20240818154621PD,10135998,8/18/2024 12:00:00 AM,P242310608,4,8/18/2024 12:00:00 AM,8/18/2024 12:00:00 AM,15:39:36,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[100]-[200] MCCREERY AV ,San Jose,CA
20240401215525PD,9959236,4/1/2024 12:00:00 AM,P240920847,3,4/1/2024 12:00:00 AM,4/1/2024 12:00:00 AM,21:07:54,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[2800]-[2900] VILLA MONTEREY ,San Jose,CA
20240112221920PS,9858663,1/12/2024 12:00:00 AM,P240120857,6,1/12/2024 12:00:00 AM,1/12/2024 12:00:00 AM,22:09:00,1195,VEHICLE STOP,N,No report required; dispatch record only,QUIMBY RD & RIGOLETTO DR,San Jose,CA
20240825075120PD,10144526,8/25/2024 12:00:00 AM,P242380226,1,8/25/2024 12:00:00 AM,8/25/2024 12:00:00 AM,07:41:41,1033S,"ALARM, SILENT",U,Unfounded event,[0]-[100] W SANTA CLARA ST ,San Jose,CA
20240307140414PS,9927116,3/7/2024 12:00:00 AM,P240670550,4,3/7/2024 12:00:00 AM,3/7/2024 12:00:00 AM,14:04:14,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,NEWBURY PARK DR & NEWBURY PARK DR,San Jose,CA
20240608234800PD,10044665,6/8/2024 12:00:00 AM,P241600963,6,6/8/2024 12:00:00 AM,6/8/2024 12:00:00 AM,23:35:46,1195,VEHICLE STOP,N,No report required; dispatch record only,N WHITE RD & COMET LN,San Jose,CA
20240915014936PD,10171249,9/14/2024 12:00:00 AM,P242580855,4,9/14/2024 12:00:00 AM,9/14/2024 12:00:00 AM,22:39:50,415M,"DISTURBANCE, MUSIC",N,No report required; dispatch record only,[1600]-[1700] BOWLING GREEN DR ,San Jose,CA
20240210140947PS,9894550,6/12/2024 12:00:00 AM,P240410334,6,2/10/2024 12:00:00 AM,2/10/2024 12:00:00 AM,10:06:55,1195,VEHICLE STOP,A,Arrest Made,FAIR AV & MCLAUGHLIN AV,San Jose,CA
20240613164740PD,10050544,6/13/2024 12:00:00 AM,P241650594,2,6/13/2024 12:00:00 AM,6/13/2024 12:00:00 AM,16:24:46,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[500]-[600] W JULIAN ST ,San Jose,CA
20241008182752PD,10202046,10/8/2024 12:00:00 AM,P242820745,2,10/8/2024 12:00:00 AM,10/8/2024 12:00:00 AM,18:19:56,1046,SICK PERSON,CAN,Canceled,ALUM ROCK AV & S KING RD,San Jose,CA
20240315154734PD,9937325,3/15/2024 12:00:00 AM,P240750455,2,3/15/2024 12:00:00 AM,3/15/2024 12:00:00 AM,13:45:47,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[500]-[600] GETTYSBURG DR ,San Jose,CA
20240915001340PD,10171330,9/14/2024 12:00:00 AM,P242580930,2,9/14/2024 12:00:00 AM,9/14/2024 12:00:00 AM,23:49:00,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[600]-[700] W CAPITOL EX ,San Jose,CA
20240713043256PD,10089292,7/13/2024 12:00:00 AM,P241950080,3,7/13/2024 12:00:00 AM,7/13/2024 12:00:00 AM,01:20:42,1066P,SUSPICIOUS PACKAGE,N,No report required; dispatch record only,[2000]-[2100] HARMIL WY ,San Jose,CA
20240317001038PD,9939329,3/17/2024 12:00:00 AM,P240770006,6,3/17/2024 12:00:00 AM,3/17/2024 12:00:00 AM,00:04:09,1195,VEHICLE STOP,N,No report required; dispatch record only,S 1ST ST & MARTHA ST,San Jose,CA
20240128015137PS,9877001,6/12/2024 12:00:00 AM,P240280015,4,1/28/2024 12:00:00 AM,1/28/2024 12:00:00 AM,0:09:44,1062,MEET THE CITIZEN,CAN,Canceled,S 1ST ST & POST ST,San Jose,CA
20240607011547PD,10040834,6/6/2024 12:00:00 AM,P241580012,3,6/6/2024 12:00:00 AM,6/6/2024 12:00:00 AM,00:12:19,602PC,TRESPASSING,N,No report required; dispatch record only,Not a valid geographical location in CAD.,San Jose,CA
20240503210920PD,9998192,5/3/2024 12:00:00 AM,P241240660,3,5/3/2024 12:00:00 AM,5/3/2024 12:00:00 AM,17:55:01,10851,STOLEN VEHICLE,N,No report required; dispatch record only,[1500]-[1600] BERRYESSA RD ,San Jose,CA
20240524034433PD,10024314,5/24/2024 12:00:00 AM,P241450063,2,5/24/2024 12:00:00 AM,5/24/2024 12:00:00 AM,01:57:46,415UNK,"DISTURBANCE, UNKNOWN",N,No report required; dispatch record only,E WILLIAM ST & E REED ST,San Jose,CA
20240302063753PS,9920524,3/2/2024 12:00:00 AM,P240620175,2,3/2/2024 12:00:00 AM,3/2/2024 12:00:00 AM,05:16:19,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,RALEIGH RD & VIA DEL ORO,San Jose,CA
20240703232039PD,10076825,7/3/2024 12:00:00 AM,P241850967,2,7/3/2024 12:00:00 AM,7/3/2024 12:00:00 AM,22:14:08,415,DISTURBANCE,N,No report required; dispatch record only,[500]-[600] MENKER AV ,San Jose,CA
20241006212052PD,10199448,10/6/2024 12:00:00 AM,P242800868,3,10/6/2024 12:00:00 AM,10/6/2024 12:00:00 AM,21:07:27,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2200]-[2300] KENWOOD AV ,San Jose,CA
20240613144920PD,10050343,6/13/2024 12:00:00 AM,P241650446,3,6/13/2024 12:00:00 AM,6/13/2024 12:00:00 AM,13:23:03,1033A,"ALARM, AUDIBLE",U,Unfounded event,[300]-[400] S 18TH ST ,San Jose,CA
20241006005606PD,10198271,10/5/2024 12:00:00 AM,P242791000,6,10/5/2024 12:00:00 AM,10/5/2024 12:00:00 AM,23:19:34,1195,VEHICLE STOP,N,No report required; dispatch record only,S KING RD & STORY RD,San Jose,CA
20240720105338PD,10098679,7/21/2024 12:00:00 AM,P242020337,5,7/20/2024 12:00:00 AM,7/20/2024 12:00:00 AM,10:27:45,FNDPRP,FOUND PROPERTY,R,Report taken,[3200]-[3300] LOMA VERDE DR ,San Jose,CA
20240523130221PD,10023305,5/23/2024 12:00:00 AM,P241440332,2,5/23/2024 12:00:00 AM,5/23/2024 12:00:00 AM,10:04:07,245,ASSAULT WITH DEADLY WEAPON,O,Supplemental report taken,,San Jose,CA
20241001220718PD,10192972,10/1/2024 12:00:00 AM,P242750909,2,10/1/2024 12:00:00 AM,10/1/2024 12:00:00 AM,22:00:51,FDAID,FIRE DEPARTMENT REQUEST FOR PD,N,No report required; dispatch record only,[1000]-[1100] N 4TH ST ,San Jose,CA
20240321161619PD,9945425,3/21/2024 12:00:00 AM,P240810686,3,3/21/2024 12:00:00 AM,3/21/2024 12:00:00 AM,16:16:19,602PC,TRESPASSING,ADV,No Disposition,[4800]-[4800] ALMADEN EX ,San Jose,CA
20241004150713PD,10196091,10/4/2024 12:00:00 AM,P242780328,4,10/4/2024 12:00:00 AM,10/4/2024 12:00:00 AM,10:31:05,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,[1100]-[1200] DONINGTON DR ,San Jose,CA
20240709010424PD,10083599,7/8/2024 12:00:00 AM,P241900781,3,7/8/2024 12:00:00 AM,7/8/2024 12:00:00 AM,19:37:52,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[900]-[1000] KELTNER AV ,San Jose,CA
20240105044122PS,9849509,1/5/2024 12:00:00 AM,P240050105,3,1/5/2024 12:00:00 AM,1/5/2024 12:00:00 AM,03:52:56,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2000]-[2100] TULLY RD ,San Jose,CA
20240917054645PD,10173735,9/16/2024 12:00:00 AM,P242600958,4,9/16/2024 12:00:00 AM,9/16/2024 12:00:00 AM,23:58:41,415,DISTURBANCE,U,Unfounded event,PEARL AV & CAPITOL EX AUTO MALL,San Jose,CA
20240220050756PS,9906618,6/12/2024 12:00:00 AM,P240510102,3,2/20/2024 12:00:00 AM,2/20/2024 12:00:00 AM,4:03:40,23103,RECKLESS DRIVING,N,No report required; dispatch record only,N CAPITOL AV & GIANNOTTA WY,San Jose,CA
20240702142016PD,10074660,7/2/2024 12:00:00 AM,P241840438,2,7/2/2024 12:00:00 AM,7/2/2024 12:00:00 AM,12:25:29,SUSCIR,SUSPICIOUS CIRCUMSTANCES,CAN,Canceled,[0]-[100] DESCANSO DR ,San Jose,CA
20240427231336PD,9991110,4/27/2024 12:00:00 AM,P241180916,6,4/27/2024 12:00:00 AM,4/27/2024 12:00:00 AM,23:08:35,1195,VEHICLE STOP,N,No report required; dispatch record only,MCKEE RD & N KING RD,San Jose,CA
20240826233837PD,10146696,8/26/2024 12:00:00 AM,P242390983,3,8/26/2024 12:00:00 AM,8/26/2024 12:00:00 AM,23:04:49,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,N 1ST ST & MICHIGAN AV,San Jose,CA
20240806152541PD,10120956,8/6/2024 12:00:00 AM,P242190534,3,8/6/2024 12:00:00 AM,8/6/2024 12:00:00 AM,15:20:49,1033A,"ALARM, AUDIBLE",CAN,Canceled,[4000]-[4100] EL CORAL CT ,San Jose,CA
20240823182515PD,10142510,8/23/2024 12:00:00 AM,P242360695,6,8/23/2024 12:00:00 AM,8/23/2024 12:00:00 AM,18:18:41,1195,VEHICLE STOP,N,No report required; dispatch record only,MONTEREY RD & COTTAGE GROVE AV,San Jose,CA
20240126112543PS,9875027,6/12/2024 12:00:00 AM,P240260353,2,1/26/2024 12:00:00 AM,1/26/2024 12:00:00 AM,10:59:55,WELCK,WELFARE CHECK,N,No report required; dispatch record only,NIEMAN BL & SAFFARIAN CT,San Jose,CA
20240406165910PD,9965040,4/7/2024 12:00:00 AM,P240970520,2,4/6/2024 12:00:00 AM,4/6/2024 12:00:00 AM,15:52:51,911UNK,UNK TYPE 911 CALL,G,Gone on Arrival/unable to locate,EMPOLI LN & ADELINE AV,San Jose,CA
20240111002813PS,9856325,1/11/2024 12:00:00 AM,P240110011,6,1/11/2024 12:00:00 AM,1/11/2024 12:00:00 AM,00:14:00,1195,VEHICLE STOP,F,Field Interview (F.I.) Completed,MCLAUGHLIN AV & STORY RD,San Jose,CA
20240819224532PD,10137528,8/19/2024 12:00:00 AM,P242320802,2,8/19/2024 12:00:00 AM,8/19/2024 12:00:00 AM,19:56:27,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[2900]-[3000] ERICA CT ,San Jose,CA
20240827232101PD,10148066,8/27/2024 12:00:00 AM,P242400999,2,8/27/2024 12:00:00 AM,8/27/2024 12:00:00 AM,23:08:41,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[2000]-[2100] CHARGER DR ,San Jose,CA
20240813105540PD,10129403,8/13/2024 12:00:00 AM,P242260272,2,8/13/2024 12:00:00 AM,8/13/2024 12:00:00 AM,10:20:17,1066W,SUSPICIOUS PERSON W/ WEAPON,G,Gone on Arrival/unable to locate,,San Jose,CA
20240603011021PD,10036861,6/2/2024 12:00:00 AM,P241540885,2,6/2/2024 12:00:00 AM,6/2/2024 12:00:00 AM,22:44:58,1179,"VEHICLE ACCIDENT, AMB DISPATCHED",H,Courtesy Service/Citizen or agency assist,CLAYTON RD & STORY LN,San Jose,CA
20240401154211PD,9958856,4/1/2024 12:00:00 AM,P240920537,3,4/1/2024 12:00:00 AM,4/1/2024 12:00:00 AM,15:36:15,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[0]-[100] HOBSON ST ,San Jose,CA
20240221174351PS,9908630,2/27/2024 12:00:00 AM,P240520696,6,2/21/2024 12:00:00 AM,2/21/2024 12:00:00 AM,17:24:23,1195,VEHICLE STOP,N,No report required; dispatch record only,S WINCHESTER BL & DAVID AV,San Jose,CA
20240311135251PD,9932232,3/11/2024 12:00:00 AM,P240710445,3,3/11/2024 12:00:00 AM,3/11/2024 12:00:00 AM,12:36:45,20002,MISDEMEANOR HIT AND RUN,N,No report required; dispatch record only,[3800]-[3900] MONTEREY RD ,San Jose,CA
20241003053211PD,10194538,10/3/2024 12:00:00 AM,P242770085,5,10/3/2024 12:00:00 AM,10/3/2024 12:00:00 AM,02:55:03,10851R,RECOVERED STOLEN VEHICLE,A,Arrest Made,LINCOLN AV & LONUS ST,San Jose,CA
20240723230046PD,10103254,7/23/2024 12:00:00 AM,P242050867,3,7/23/2024 12:00:00 AM,7/23/2024 12:00:00 AM,22:02:49,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[5400]-[5500] HARWOOD RD ,San Jose,CA
20240620110844PD,10059074,6/20/2024 12:00:00 AM,P241720316,2,6/20/2024 12:00:00 AM,6/20/2024 12:00:00 AM,10:59:44,1033S,"ALARM, SILENT",CAN,Canceled,[1500]-[1600] DELUCA DR ,San Jose,CA
20240420045917PD,9981444,4/20/2024 12:00:00 AM,P241110094,2,4/20/2024 12:00:00 AM,4/20/2024 12:00:00 AM,02:39:26,WELCKEMS,WELFARE CHECK (COMBINED EVENT),B,Arrest by Warrant,[3100]-[3200] NORWOOD AV ,San Jose,CA
20241013024839PD,10207616,10/13/2024 12:00:00 AM,P242870150,2,10/13/2024 12:00:00 AM,10/13/2024 12:00:00 AM,02:32:17,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,N CAPITOL AV & TRADE ZONE BL,San Jose,CA
20240827140612PD,10147410,8/27/2024 12:00:00 AM,P242400509,4,8/27/2024 12:00:00 AM,8/27/2024 12:00:00 AM,13:29:59,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[500]-[600] S MONROE ST ,San Jose,CA
