CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20221003124637PD,9271616,10/3/2022 12:00:00 AM,P222760440,6,10/3/2022 12:00:00 AM,10/3/2022 12:00:00 AM,12:40:41,1195,VEHICLE STOP,N,No report required; dispatch record only,W SANTA CLARA ST & N SAN PEDRO ST,San Jose,CA
20220630082924PD,9143788,6/30/2022 12:00:00 AM,P221810082,3,6/30/2022 12:00:00 AM,6/30/2022 12:00:00 AM,02:51:48,1065F,"FOUND, MISSING PERSON",R,Report taken,[2100]-[2200] FOREST AV ,San Jose,CA
20220609175707PD,9116379,6/9/2022 12:00:00 AM,P221600687,6,6/9/2022 12:00:00 AM,6/9/2022 12:00:00 AM,17:33:16,1195,VEHICLE STOP,N,No report required; dispatch record only,S 5TH ST & PATTERSON ST,San Jose,CA
20220421153745PD,9051458,4/21/2022 12:00:00 AM,P221110382,4,4/21/2022 12:00:00 AM,4/21/2022 12:00:00 AM,12:22:40,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,[1000]-[1100] E CAPITOL EX ,San Jose,CA
20220421105250PD,9051296,4/21/2022 12:00:00 AM,P221110265,5,4/21/2022 12:00:00 AM,4/21/2022 12:00:00 AM,10:06:28,459VEH,VEHICLE BURGLARY,R,Report taken,[1100]-[1200] WOODBOROUGH PL ,San Jose,CA
20220417101043PD,9046404,4/17/2022 12:00:00 AM,P221070266,3,4/17/2022 12:00:00 AM,4/17/2022 12:00:00 AM,09:28:27,602PC,TRESPASSING,N,No report required; dispatch record only,[1400]-[1500] S WINCHESTER BL ,San Jose,CA
20220915205752PD,9248346,9/15/2022 12:00:00 AM,P222580888,3,9/15/2022 12:00:00 AM,9/15/2022 12:00:00 AM,19:33:58,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[2200]-[2300] TULLY RD ,San Jose,CA
20221106125719PS,9315560,11/6/2022 12:00:00 AM,P223100398,2,11/6/2022 12:00:00 AM,11/6/2022 12:00:00 AM,12:48:28,415,DISTURBANCE,CAN,Canceled,[3600]-[3700] HILLCAP AV ,San Jose,CA
20220516085720PD,9082671,5/16/2022 12:00:00 AM,P221360256,5,5/16/2022 12:00:00 AM,5/16/2022 12:00:00 AM,08:27:04,SUSCIREMS,SUSPICIOUS CIRCUMSTANCES (COMBINED EVENT),N,No report required; dispatch record only,[2600]-[2700] OPHELIA AV ,San Jose,CA
20221005003050PD,9273654,10/5/2022 12:00:00 AM,P222780013,3,10/5/2022 12:00:00 AM,10/5/2022 12:00:00 AM,00:15:24,1033A,"ALARM, AUDIBLE",CAN,Canceled,[400]-[500] E SANTA CLARA ST ,San Jose,CA
20220707154703PD,9153904,7/7/2022 12:00:00 AM,P221880518,4,7/7/2022 12:00:00 AM,7/7/2022 12:00:00 AM,15:17:25,22500,PARKING VIOLATION,R,Report taken,[1700]-[1800] JUNCTION AV ,San Jose,CA
20220520153052PD,9088573,5/20/2022 12:00:00 AM,P221400540,3,5/20/2022 12:00:00 AM,5/20/2022 12:00:00 AM,14:13:17,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2200]-[2300] ALEXIAN DR ,San Jose,CA
20220419144312PD,9049128,4/19/2022 12:00:00 AM,P221090494,6,4/19/2022 12:00:00 AM,4/19/2022 12:00:00 AM,14:37:47,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",SAN TOMAS AQUINO RD & COLOMBO DR,San Jose,CA
20220218193722PS,8973987,2/18/2022 12:00:00 AM,P220490754,3,2/18/2022 12:00:00 AM,2/18/2022 12:00:00 AM,17:36:23,484,THEFT,R,Report taken,[300]-[400] N 3RD ST ,San Jose,CA
20221210063340PS,9356947,12/10/2022 12:00:00 AM,P223440212,5,12/10/2022 12:00:00 AM,12/10/2022 12:00:00 AM,06:33:15,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,,San Jose,CA
20220624043637PD,9135713,6/24/2022 12:00:00 AM,P221750154,6,6/24/2022 12:00:00 AM,6/24/2022 12:00:00 AM,04:32:10,1195,VEHICLE STOP,N,No report required; dispatch record only,[2000]-[2100] AIRPORT BL ,San Jose,CA
20220204132802PS,8955181,2/4/2022 12:00:00 AM,P220350262,3,2/4/2022 12:00:00 AM,2/4/2022 12:00:00 AM,10:01:37,602PC,TRESPASSING,N,No report required; dispatch record only,[1500]-[1600] TULLY RD ,San Jose,CA
20220426154119PD,9057564,4/26/2022 12:00:00 AM,P221160464,5,4/26/2022 12:00:00 AM,4/26/2022 12:00:00 AM,14:45:18,11300,NARCOTICS,C,Criminal Citation,E ST JAMES ST & N 4TH ST,San Jose,CA
20221126060522PS,9339546,11/26/2022 12:00:00 AM,P223300145,2,11/26/2022 12:00:00 AM,11/26/2022 12:00:00 AM,04:11:54,415,DISTURBANCE,CAN,Canceled,[400]-[500] BLOSSOM HILL RD ,San Jose,CA
20220227033712PS,8983912,2/26/2022 12:00:00 AM,P220570879,2,2/26/2022 12:00:00 AM,2/26/2022 12:00:00 AM,22:06:54,23152,MISDEMEANOR DUI,A,Arrest Made,[2900]-[3000] MCLAUGHLIN AV ,San Jose,CA
20220601211838PD,9105726,6/1/2022 12:00:00 AM,P221520925,2,6/1/2022 12:00:00 AM,6/1/2022 12:00:00 AM,20:56:23,484,THEFT,N,No report required; dispatch record only,[1300]-[1400] W SAN CARLOS ST ,San Jose,CA
20220405141414PD,9031982,4/5/2022 12:00:00 AM,P220950516,2,4/5/2022 12:00:00 AM,4/5/2022 12:00:00 AM,14:09:53,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[2500]-[2600] SEABOARD AV ,San Jose,CA
20220828013527PD,9222747,8/28/2022 12:00:00 AM,P222400054,6,8/28/2022 12:00:00 AM,8/28/2022 12:00:00 AM,00:40:33,1195,VEHICLE STOP,C,Criminal Citation,QUIMBY RD & S WHITE RD,San Jose,CA
20220522202327PD,9091763,5/22/2022 12:00:00 AM,P221420799,4,5/22/2022 12:00:00 AM,5/22/2022 12:00:00 AM,19:48:47,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[500]-[600] RAINWELL DR ,San Jose,CA
20220118032323PS,8933486,1/18/2022 12:00:00 AM,P220180094,2,1/18/2022 12:00:00 AM,1/18/2022 12:00:00 AM,02:55:59,415,DISTURBANCE,N,No report required; dispatch record only,[5300]-[5400] ALMADEN EX ,San Jose,CA
20220923012617PD,9257639,9/22/2022 12:00:00 AM,P222651034,4,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,22:57:13,CIVIL,CIVIL MATTER,R,Report taken,[200]-[300] EL CAJON DR ,San Jose,CA
20220608054307PD,9114244,6/8/2022 12:00:00 AM,P221590115,3,6/8/2022 12:00:00 AM,6/8/2022 12:00:00 AM,04:58:09,415,DISTURBANCE,CAN,Canceled,[1200]-[1300] BABB CT ,San Jose,CA
20220805151124PD,9192189,8/5/2022 12:00:00 AM,P222170489,5,8/5/2022 12:00:00 AM,8/5/2022 12:00:00 AM,14:20:29,22500,PARKING VIOLATION,R,Report taken,[400]-[500] S 1ST ST ,San Jose,CA
20220209160310PS,8961913,2/9/2022 12:00:00 AM,P220400520,3,2/9/2022 12:00:00 AM,2/9/2022 12:00:00 AM,13:42:41,20002,MISDEMEANOR HIT AND RUN,N,No report required; dispatch record only,TULLY RD & S KING RD,San Jose,CA
20220826080501PD,9220193,8/26/2022 12:00:00 AM,P222380162,2,8/26/2022 12:00:00 AM,8/26/2022 12:00:00 AM,07:39:19,415,DISTURBANCE,T,Turned over To (TOT),[1300]-[1400] S BASCOM AV ,San Jose,CA
20220922110245PD,9256772,9/22/2022 12:00:00 AM,P222650344,2,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,10:55:42,415,DISTURBANCE,CAN,Canceled,MERIDIAN AV & KOOSER RD,San Jose,CA
20220809081344PD,9197113,8/9/2022 12:00:00 AM,P222210174,3,8/9/2022 12:00:00 AM,8/9/2022 12:00:00 AM,07:13:42,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[500]-[600] PHELAN AV ,San Jose,CA
20221004081520PD,9272597,10/4/2022 12:00:00 AM,P222770194,3,10/4/2022 12:00:00 AM,10/4/2022 12:00:00 AM,07:50:08,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,SILVER CREEK RD & E CAPITOL EX,San Jose,CA
20220509201137PD,9074724,5/9/2022 12:00:00 AM,P221290795,4,5/9/2022 12:00:00 AM,5/9/2022 12:00:00 AM,19:44:39,22500,PARKING VIOLATION,N,No report required; dispatch record only,[2400]-[2500] DOBERN AV ,San Jose,CA
20220611194903PD,9119222,6/11/2022 12:00:00 AM,P221620745,4,6/11/2022 12:00:00 AM,6/11/2022 12:00:00 AM,19:05:13,22500,PARKING VIOLATION,CAN,Canceled,TIERRA ENCANTADA WY & MCCREERY AV,San Jose,CA
20220608181506PD,9114952,6/8/2022 12:00:00 AM,P221590680,1,6/8/2022 12:00:00 AM,6/8/2022 12:00:00 AM,16:26:41,211PS,PURSE SNATCH ROBBERY,R,Report taken,[1600]-[1700] MCKEE RD ,San Jose,CA
20221116114419PS,9327784,11/16/2022 12:00:00 AM,P223200354,2,11/16/2022 12:00:00 AM,11/16/2022 12:00:00 AM,11:41:08,FDAID,FIRE DEPARTMENT REQUEST FOR PD,CAN,Canceled,[3400]-[3500] N 1ST ST ,San Jose,CA
20220428184421PD,9060377,4/28/2022 12:00:00 AM,P221180824,3,4/28/2022 12:00:00 AM,4/28/2022 12:00:00 AM,18:14:04,1066,SUSPICIOUS PERSON,CAN,Canceled,FENTON ST & WATERMAN CT,San Jose,CA
20220520004505PD,9087819,5/19/2022 12:00:00 AM,P221391067,1,5/19/2022 12:00:00 AM,5/19/2022 12:00:00 AM,22:35:27,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[800]-[900] S DANIEL WY ,San Jose,CA
20220725191803PD,9178062,7/27/2022 12:00:00 AM,P222060710,2,7/25/2022 12:00:00 AM,7/25/2022 12:00:00 AM,17:30:11,415,DISTURBANCE,N,No report required; dispatch record only,[1700]-[1800] N 1ST ST ,San Jose,CA
20221211004212PS,9358020,12/11/2022 12:00:00 AM,P223450032,2,12/11/2022 12:00:00 AM,12/11/2022 12:00:00 AM,00:41:00,242,BATTERY,CAN,Canceled,[300]-[400] S 1ST ST ,San Jose,CA
20220923003750PD,9257564,9/22/2022 12:00:00 AM,P222650973,2,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,21:23:16,1065,MISSING PERSON,R,Report taken,[1600]-[1700] SEMINOLE WY ,San Jose,CA
20220913120335PD,9245211,9/13/2022 12:00:00 AM,P222560409,2,9/13/2022 12:00:00 AM,9/13/2022 12:00:00 AM,11:51:22,415,DISTURBANCE,CAN,Canceled,[800]-[900] TOYON CT ,San Jose,CA
20221022215935PD,9296856,10/22/2022 12:00:00 AM,P222950810,1,10/22/2022 12:00:00 AM,10/22/2022 12:00:00 AM,21:50:31,415,DISTURBANCE,N,No report required; dispatch record only,GOLDENRAIN CT & IMPATIENS DR,San Jose,CA
20220604161036PD,9109417,6/4/2022 12:00:00 AM,P221550572,4,6/4/2022 12:00:00 AM,6/4/2022 12:00:00 AM,16:00:00,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[800]-[900] E ST JAMES ST ,San Jose,CA
20220702174353PD,9147251,7/2/2022 12:00:00 AM,P221830667,2,7/2/2022 12:00:00 AM,7/2/2022 12:00:00 AM,17:34:35,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[1600]-[1700] W SAN CARLOS ST ,San Jose,CA
20220808232847PD,9196850,8/8/2022 12:00:00 AM,P222201026,2,8/8/2022 12:00:00 AM,8/8/2022 12:00:00 AM,23:14:24,FDAID,FIRE DEPARTMENT REQUEST FOR PD,GD,No Disposition,[600]-[700] N KING RD ,San Jose,CA
20220212185949PS,8966151,2/12/2022 12:00:00 AM,P220430740,3,2/12/2022 12:00:00 AM,2/12/2022 12:00:00 AM,18:54:32,1033,ALARM,CAN,Canceled,[3000]-[3100] S BASCOM AV ,San Jose,CA
20221014082141PD,9285675,10/14/2022 12:00:00 AM,P222870182,4,10/14/2022 12:00:00 AM,10/14/2022 12:00:00 AM,07:20:41,22500,PARKING VIOLATION,G,Gone on Arrival/unable to locate,ROSE AV & ROSEBAY CT,San Jose,CA
20220927175515PD,9263908,9/27/2022 12:00:00 AM,P222700645,2,9/27/2022 12:00:00 AM,9/27/2022 12:00:00 AM,16:03:54,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[1900]-[2000] S 7TH ST ,San Jose,CA
20221228142012PS,9378955,12/28/2022 12:00:00 AM,P223620484,2,12/28/2022 12:00:00 AM,12/28/2022 12:00:00 AM,14:15:41,WELCK,WELFARE CHECK,CAN,Canceled,,San Jose,CA
20220330142944PD,9024171,3/30/2022 12:00:00 AM,P220890453,3,3/30/2022 12:00:00 AM,3/30/2022 12:00:00 AM,13:30:39,20002,MISDEMEANOR HIT AND RUN,N,No report required; dispatch record only,E SANTA CLARA ST & N 24TH ST,San Jose,CA
20220401103547PD,9026593,4/1/2022 12:00:00 AM,P220910283,3,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,10:09:03,1033A,"ALARM, AUDIBLE",CAN,Canceled,[300]-[400] S BASCOM AV ,San Jose,CA
20220915001158PD,9247206,9/14/2022 12:00:00 AM,P222570925,4,9/14/2022 12:00:00 AM,9/14/2022 12:00:00 AM,22:46:59,22500,PARKING VIOLATION,CAN,Canceled,[200]-[300] LA PALA DR ,San Jose,CA
20221003092821PD,9271356,10/3/2022 12:00:00 AM,P222760247,2,10/3/2022 12:00:00 AM,10/3/2022 12:00:00 AM,08:48:30,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[6900]-[7000] BURNING TREE CT ,San Jose,CA
20220207222516PS,8959881,2/7/2022 12:00:00 AM,P220380929,5,2/7/2022 12:00:00 AM,2/7/2022 12:00:00 AM,22:22:05,AID,PUBLIC SAFETY ASSISTANCE,H,Courtesy Service/Citizen or agency assist,JUNIPERO SERRA FY RP & LAWRENCE EX,San Jose,CA
20220129193239PS,8948120,1/29/2022 12:00:00 AM,P220290667,3,1/29/2022 12:00:00 AM,1/29/2022 12:00:00 AM,17:55:46,10851,STOLEN VEHICLE,R,Report taken,[3200]-[3300] S WHITE RD ,San Jose,CA
20220805175636PD,9192210,8/5/2022 12:00:00 AM,P222170505,4,8/5/2022 12:00:00 AM,8/5/2022 12:00:00 AM,14:36:35,1062,MEET THE CITIZEN,O,Supplemental report taken,[2500]-[2600] GALAHAD CT ,San Jose,CA
20220226060006PS,8983011,2/26/2022 12:00:00 AM,P220570152,2,2/26/2022 12:00:00 AM,2/26/2022 12:00:00 AM,05:49:24,1057,FIREARMS DISCHARGED,N,No report required; dispatch record only,KETTMANN RD & DASHWOOD AV,San Jose,CA
20221029165627PD,9305241,10/29/2022 12:00:00 AM,P223020335,1,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,11:01:42,1055,CORONERS CASE,R,Report taken,[700]-[800] ROSEMAR CT ,San Jose,CA
20220621235616PD,9132574,6/21/2022 12:00:00 AM,P221720916,4,6/21/2022 12:00:00 AM,6/21/2022 12:00:00 AM,20:42:31,22500,PARKING VIOLATION,CAN,Canceled,[200]-[300] GIFFORD AV ,San Jose,CA
20221117192414PS,9329532,11/17/2022 12:00:00 AM,P223210739,4,11/17/2022 12:00:00 AM,11/17/2022 12:00:00 AM,18:20:35,22500,PARKING VIOLATION,N,No report required; dispatch record only,[400]-[500] S WILLARD AV ,San Jose,CA
20220819003414PD,9210413,8/19/2022 12:00:00 AM,P222310013,6,8/19/2022 12:00:00 AM,8/19/2022 12:00:00 AM,00:22:40,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & LUCRETIA AV,San Jose,CA
20220701121259PD,9145381,7/1/2022 12:00:00 AM,P221820260,3,7/1/2022 12:00:00 AM,7/1/2022 12:00:00 AM,09:22:17,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2600]-[2700] NUESTRA CASTILLO CT ,San Jose,CA
20221123032436PS,9336167,11/23/2022 12:00:00 AM,P223270075,2,11/23/2022 12:00:00 AM,11/23/2022 12:00:00 AM,02:55:27,FDAID,FIRE DEPARTMENT REQUEST FOR PD,T,Turned over To (TOT),[1500]-[1600] MT EVEREST CT ,San Jose,CA
20221101044116PD,9308862,11/1/2022 12:00:00 AM,P223050130,2,11/1/2022 12:00:00 AM,11/1/2022 12:00:00 AM,03:59:43,415F,"DISTURBANCE, FAMILY",R,Report taken,[0]-[100] MCCREERY AV ,San Jose,CA
20220428162053PD,9060167,4/28/2022 12:00:00 AM,P221180647,6,4/28/2022 12:00:00 AM,4/28/2022 12:00:00 AM,15:54:36,1195,VEHICLE STOP,N,No report required; dispatch record only,MCKEE RD & N JACKSON AV,San Jose,CA
20220104103000PS,8917079,1/4/2022 12:00:00 AM,P220040305,3,1/4/2022 12:00:00 AM,1/4/2022 12:00:00 AM,10:25:15,1033A,"ALARM, AUDIBLE",CAN,Canceled,[500]-[600] MERIDIAN AV ,San Jose,CA
20220127121744PS,8945176,1/29/2022 12:00:00 AM,P220270406,2,1/27/2022 12:00:00 AM,1/27/2022 12:00:00 AM,12:06:09,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[900]-[1000] STORY RD ,San Jose,CA
20220205193859PS,8957196,2/5/2022 12:00:00 AM,P220360742,2,2/5/2022 12:00:00 AM,2/5/2022 12:00:00 AM,19:31:35,415,DISTURBANCE,GD,No Disposition,[2300]-[2400] SENTER RD ,San Jose,CA
20221007182415PD,9277099,10/7/2022 12:00:00 AM,P222800653,3,10/7/2022 12:00:00 AM,10/7/2022 12:00:00 AM,15:51:06,10851,STOLEN VEHICLE,R,Report taken,[1200]-[1300] SAN MORITZ DR ,San Jose,CA
20221001181725PD,9269358,10/1/2022 12:00:00 AM,P222740748,6,10/1/2022 12:00:00 AM,10/1/2022 12:00:00 AM,17:57:03,1195X,VEHICLE STOP ON FEMALE,N,No report required; dispatch record only,S WINCHESTER BL & MAGLIOCCO DR,San Jose,CA
20220620171437PD,9130906,6/20/2022 12:00:00 AM,P221710658,2,6/20/2022 12:00:00 AM,6/20/2022 12:00:00 AM,16:47:23,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[1100]-[1200] LINCOLN AV ,San Jose,CA
20220625061759PD,9137382,6/25/2022 12:00:00 AM,P221760210,3,6/25/2022 12:00:00 AM,6/25/2022 12:00:00 AM,05:07:38,1065,MISSING PERSON,CAN,Canceled,[2000]-[2100] TEOLA WY ,San Jose,CA
20220220014035PS,8975662,2/20/2022 12:00:00 AM,P220510077,6,2/20/2022 12:00:00 AM,2/20/2022 12:00:00 AM,01:32:33,1195X,VEHICLE STOP ON FEMALE,N,No report required; dispatch record only,THE ALAMEDA & NEWHALL ST,San Jose,CA
20221118031803PS,9329961,11/18/2022 12:00:00 AM,P223220089,3,11/18/2022 12:00:00 AM,11/18/2022 12:00:00 AM,02:21:47,415,DISTURBANCE,CAN,Canceled,[1100]-[1100] LUCRETIA AV ,San Jose,CA
20221126020213PS,9339483,11/26/2022 12:00:00 AM,P223300091,6,11/26/2022 12:00:00 AM,11/26/2022 12:00:00 AM,01:54:11,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20221018134257PD,9290955,10/18/2022 12:00:00 AM,P222910324,5,10/18/2022 12:00:00 AM,10/18/2022 12:00:00 AM,10:32:11,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,LUCRETIA AV & HEARTHSTONE WY,San Jose,CA
20220426020333PD,9057001,4/26/2022 12:00:00 AM,P221160036,3,4/26/2022 12:00:00 AM,4/26/2022 12:00:00 AM,01:25:07,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[5800]-[5900] SILVER CREEK VALLEY PL ,San Jose,CA
20220620154943PD,9130626,6/20/2022 12:00:00 AM,P221710439,3,6/20/2022 12:00:00 AM,6/20/2022 12:00:00 AM,12:25:29,602PC,TRESPASSING,N,No report required; dispatch record only,[2200]-[2300] BUSINESS CL ,San Jose,CA
20221011063117PD,9281767,10/11/2022 12:00:00 AM,P222840161,2,10/11/2022 12:00:00 AM,10/11/2022 12:00:00 AM,06:28:05,WELCKEMS,WELFARE CHECK (COMBINED EVENT),GD,No Disposition,E CAPITOL EX & SILVER CREEK RD,San Jose,CA
20220706172010PD,9152310,7/6/2022 12:00:00 AM,P221870306,5,7/6/2022 12:00:00 AM,7/6/2022 12:00:00 AM,10:53:54,488,PETTY THEFT,A,Arrest Made,[6000]-[6100] SNELL AV ,San Jose,CA
20220721055117PD,9172008,7/27/2022 12:00:00 AM,P222020112,3,7/21/2022 12:00:00 AM,7/21/2022 12:00:00 AM,03:14:38,602PC,TRESPASSING,G,Gone on Arrival/unable to locate,[900]-[1000] RINCON CL ,San Jose,CA
20221202124213PS,9347181,12/2/2022 12:00:00 AM,P223360355,4,12/2/2022 12:00:00 AM,12/2/2022 12:00:00 AM,12:15:33,22507,HANDICAPPED PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[4000]-[4100] EZIE ST ,San Jose,CA
20220919224614PD,9253680,9/19/2022 12:00:00 AM,P222620922,6,9/19/2022 12:00:00 AM,9/19/2022 12:00:00 AM,22:38:14,1195,VEHICLE STOP,N,No report required; dispatch record only,W SAN CARLOS ST & N BUENA VISTA AV,San Jose,CA
20220628144621PD,9141740,6/28/2022 12:00:00 AM,P221790463,3,6/28/2022 12:00:00 AM,6/28/2022 12:00:00 AM,13:08:44,20002,MISDEMEANOR HIT AND RUN,G,Gone on Arrival/unable to locate,TULLY RD & SENTER RD,San Jose,CA
20221003052444PD,9271211,10/3/2022 12:00:00 AM,P222760142,4,10/3/2022 12:00:00 AM,10/3/2022 12:00:00 AM,04:35:29,415,DISTURBANCE,CAN,Canceled,[300]-[400] WEST CT ,San Jose,CA
20220201134130PS,8951509,2/2/2022 12:00:00 AM,P220320527,2,2/1/2022 12:00:00 AM,2/1/2022 12:00:00 AM,13:15:36,415UNK,"DISTURBANCE, UNKNOWN",N,No report required; dispatch record only,[600]-[700] WOODLAND TR ,San Jose,CA
20220511205200PD,9077236,5/11/2022 12:00:00 AM,P221310823,2,5/11/2022 12:00:00 AM,5/11/2022 12:00:00 AM,20:01:59,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[500]-[500] RACE ST ,San Jose,CA
20220127202518PS,8945614,1/29/2022 12:00:00 AM,P220270755,4,1/27/2022 12:00:00 AM,1/27/2022 12:00:00 AM,18:13:14,11300,NARCOTICS,CAN,Canceled,[200]-[300] EL BOSQUE ST ,San Jose,CA
20221125174402PS,9338815,11/25/2022 12:00:00 AM,P223290439,2,11/25/2022 12:00:00 AM,11/25/2022 12:00:00 AM,15:37:12,415F,"DISTURBANCE, FAMILY",C,Criminal Citation,[2700]-[2800] KOLLMAR DR ,San Jose,CA
20220416170902PD,9045621,4/16/2022 12:00:00 AM,P221060501,4,4/16/2022 12:00:00 AM,4/16/2022 12:00:00 AM,15:50:24,415MC,"DISTURBANCE, MOTORCYCLE",CAN,Canceled,HEIRLOOM CT & TOWNSQUARE DR,San Jose,CA
20220928083553PD,9264566,9/28/2022 12:00:00 AM,P222710130,2,9/28/2022 12:00:00 AM,9/28/2022 12:00:00 AM,05:16:40,459,BURGLARY (460),R,Report taken,[1900]-[2000] ALUM ROCK AV ,San Jose,CA
20221229045006PS,9379608,12/29/2022 12:00:00 AM,P223630097,2,12/29/2022 12:00:00 AM,12/29/2022 12:00:00 AM,04:38:17,WELCKEMS,WELFARE CHECK (COMBINED EVENT),GD,No Disposition,[2100]-[2200] MONTEREY RD ,San Jose,CA
20220825125040PD,9218992,8/25/2022 12:00:00 AM,P222370272,4,8/25/2022 12:00:00 AM,8/25/2022 12:00:00 AM,09:52:48,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,S 3RD ST & KEYES ST,San Jose,CA
20221116180804PS,9328164,11/16/2022 12:00:00 AM,P223200642,2,11/16/2022 12:00:00 AM,11/16/2022 12:00:00 AM,16:46:54,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,STORY RD & S WHITE RD,San Jose,CA
20221021103813PD,9294884,10/21/2022 12:00:00 AM,P222940328,5,10/21/2022 12:00:00 AM,10/21/2022 12:00:00 AM,10:38:06,290,REGISTRATION OF SEX OFFENDER,R,Report taken,[200]-[300] W MISSION ST ,San Jose,CA
20220715003625PD,9163898,7/14/2022 12:00:00 AM,P221950970,5,7/14/2022 12:00:00 AM,7/14/2022 12:00:00 AM,22:55:27,245,ASSAULT WITH DEADLY WEAPON,R,Report taken,[5300]-[5300] TERNER WY ,San Jose,CA
20220606090738PD,9111451,6/6/2022 12:00:00 AM,P221570140,3,6/6/2022 12:00:00 AM,6/6/2022 12:00:00 AM,05:48:02,10851,STOLEN VEHICLE,R,Report taken,[2900]-[3000] GAY AV ,San Jose,CA
20220620124848PD,9130643,6/20/2022 12:00:00 AM,P221710450,6,6/20/2022 12:00:00 AM,6/20/2022 12:00:00 AM,12:41:15,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",COMMERCIAL ST & BERRYESSA RD,San Jose,CA
20220930172305PD,9267798,9/30/2022 12:00:00 AM,P222730695,3,9/30/2022 12:00:00 AM,9/30/2022 12:00:00 AM,16:05:41,1181,"VEHICLE ACCIDENT, MINOR INJURIES",R,Report taken,BLOSSOM HILL RD & MERIDIAN AV,San Jose,CA
20220715020731PD,9164069,7/15/2022 12:00:00 AM,P221960091,2,7/15/2022 12:00:00 AM,7/15/2022 12:00:00 AM,02:01:02,WELCKEMS,WELFARE CHECK (COMBINED EVENT),CAN,Canceled,[2000]-[2100] CAMDEN AV ,San Jose,CA
20220908173837PD,9238644,9/8/2022 12:00:00 AM,P222510708,3,9/8/2022 12:00:00 AM,9/8/2022 12:00:00 AM,16:52:04,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[300]-[400] CHECKERS DR ,San Jose,CA
20221212210631PS,9360208,12/12/2022 12:00:00 AM,P223460835,3,12/12/2022 12:00:00 AM,12/12/2022 12:00:00 AM,20:15:09,1033A,"ALARM, AUDIBLE",U,Unfounded event,[1600]-[1700] STORY RD ,San Jose,CA
20220506214428PD,9070734,5/6/2022 12:00:00 AM,P221260981,6,5/6/2022 12:00:00 AM,5/6/2022 12:00:00 AM,21:29:47,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & LYNDALE AV,San Jose,CA
20221217203349PS,9366435,12/17/2022 12:00:00 AM,P223510718,2,12/17/2022 12:00:00 AM,12/17/2022 12:00:00 AM,19:32:02,1066W,SUSPICIOUS PERSON W/ WEAPON,G,Gone on Arrival/unable to locate,[14200]-[14200] UNION AV ,San Jose,CA
20220603193818PD,9108275,6/3/2022 12:00:00 AM,P221540816,2,6/3/2022 12:00:00 AM,6/3/2022 12:00:00 AM,19:11:11,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[100]-[200] N CAPITOL AV ,San Jose,CA
20220703222201PD,9148847,7/3/2022 12:00:00 AM,P221840942,6,7/3/2022 12:00:00 AM,7/3/2022 12:00:00 AM,22:10:47,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & S JACKSON AV,San Jose,CA
20220705170223PD,9151459,7/5/2022 12:00:00 AM,P221860786,2,7/5/2022 12:00:00 AM,7/5/2022 12:00:00 AM,16:50:29,WELCK,WELFARE CHECK,U,Unfounded event,S BASCOM AV & SOUTHWEST EX,San Jose,CA
