CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20230608204950PD,9582277,6/8/2023 12:00:00 AM,P231590813,3,6/8/2023 12:00:00 AM,6/8/2023 12:00:00 AM,20:47:23,1033A,"ALARM, AUDIBLE",CAN,Canceled,[400]-[500] BLOSSOM HILL RD ,San Jose,CA
20230703154319PD,9614064,7/3/2023 12:00:00 AM,P231840625,2,7/3/2023 12:00:00 AM,7/3/2023 12:00:00 AM,15:34:44,WELCK,WELFARE CHECK,CAN,Canceled,[300]-[400] BARACK OBAMA BL ,San Jose,CA
20230718164912PD,9633337,7/18/2023 12:00:00 AM,P231990643,6,7/18/2023 12:00:00 AM,7/18/2023 12:00:00 AM,16:47:57,1195,VEHICLE STOP,CAN,Canceled,MCLAUGHLIN AV & STORY RD,San Jose,CA
20230223090508PS,9449088,2/23/2023 12:00:00 AM,P230540176,5,2/23/2023 12:00:00 AM,2/23/2023 12:00:00 AM,07:50:12,22500,PARKING VIOLATION,R,Report taken,[5700]-[5800] LATHROP DR ,San Jose,CA
20230923150119PD,9720078,9/24/2023 12:00:00 AM,P232660440,2,9/23/2023 12:00:00 AM,9/23/2023 12:00:00 AM,14:15:45,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[5500]-[5600] BLOSSOM GARDENS CL ,San Jose,CA
20231012020136PD,9743279,10/12/2023 12:00:00 AM,P232850068,3,10/12/2023 12:00:00 AM,10/12/2023 12:00:00 AM,01:49:18,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1900]-[2000] TULLY RD ,San Jose,CA
20230416091255PD,9513843,4/16/2023 12:00:00 AM,P231060260,3,4/16/2023 12:00:00 AM,4/16/2023 12:00:00 AM,08:52:58,484,THEFT,N,No report required; dispatch record only,[2100]-[2200] MONTEREY RD ,San Jose,CA
20230704224215PD,9615918,7/4/2023 12:00:00 AM,P231850961,4,7/4/2023 12:00:00 AM,7/4/2023 12:00:00 AM,22:40:13,415FC,"DISTURBANCE, FIRECRACKERS",CAN,Canceled,[500]-[600] SANDERS AV ,San Jose,CA
20231107012049PS,9776578,11/7/2023 12:00:00 AM,P233110037,6,11/7/2023 12:00:00 AM,11/7/2023 12:00:00 AM,01:18:03,1195,VEHICLE STOP,N,No report required; dispatch record only,S WHITE RD & MT VISTA DR,San Jose,CA
20230817122350PD,9672014,8/17/2023 12:00:00 AM,P232290358,4,8/17/2023 12:00:00 AM,8/17/2023 12:00:00 AM,11:36:28,22500,PARKING VIOLATION,CAN,Canceled,[1500]-[1600] THORNCREST DR ,San Jose,CA
20230417133540PD,9515073,4/17/2023 12:00:00 AM,P231070347,3,4/17/2023 12:00:00 AM,4/17/2023 12:00:00 AM,11:37:17,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1300]-[1400] S WINCHESTER BL ,San Jose,CA
20230714123321PD,9627931,7/14/2023 12:00:00 AM,P231950394,2,7/14/2023 12:00:00 AM,7/14/2023 12:00:00 AM,12:03:03,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[1300]-[1400] SANTEE DR ,San Jose,CA
20230210223813PS,9433810,2/10/2023 12:00:00 AM,P230410978,4,2/10/2023 12:00:00 AM,2/10/2023 12:00:00 AM,21:44:00,415,DISTURBANCE,CAN,Canceled,HERMISTON DR & CLARKSTON DR,San Jose,CA
20231019165256PD,9753139,10/19/2023 12:00:00 AM,P232920557,4,10/19/2023 12:00:00 AM,10/19/2023 12:00:00 AM,15:33:32,22500,PARKING VIOLATION,CAN,Canceled,[300]-[400] S MARKET ST ,San Jose,CA
20230317013631PD,9476091,3/17/2023 12:00:00 AM,P230760017,4,3/17/2023 12:00:00 AM,3/17/2023 12:00:00 AM,00:15:39,415,DISTURBANCE,N,No report required; dispatch record only,[1700]-[1700] N 1ST ST ,San Jose,CA
20230924193219PD,9721551,9/24/2023 12:00:00 AM,P232670636,6,9/24/2023 12:00:00 AM,9/24/2023 12:00:00 AM,19:13:11,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",N 11TH ST & E ST JOHN ST,San Jose,CA
20231011050401PD,9742123,10/11/2023 12:00:00 AM,P232840084,2,10/11/2023 12:00:00 AM,10/11/2023 12:00:00 AM,04:18:06,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[100]-[200] SANTA ROSA DR ,San Jose,CA
20230530132122PD,9570103,5/30/2023 12:00:00 AM,P231500419,4,5/30/2023 12:00:00 AM,5/30/2023 12:00:00 AM,12:44:10,22500,PARKING VIOLATION,R,Report taken,[0]-[100] PALA AV ,San Jose,CA
20230301140028PS,9456654,3/1/2023 12:00:00 AM,P230600435,3,3/1/2023 12:00:00 AM,3/1/2023 12:00:00 AM,13:12:21,602PC,TRESPASSING,N,No report required; dispatch record only,[100]-[200] E SAN FERNANDO ST ,San Jose,CA
20231008120553PD,9738862,10/8/2023 12:00:00 AM,P232810402,2,10/8/2023 12:00:00 AM,10/8/2023 12:00:00 AM,11:16:49,242EMS,BATTERY (COMBINED EVENT),O,Supplemental report taken,[1000]-[1100] S CAPITOL AV ,San Jose,CA
20230717101437PD,9631562,7/17/2023 12:00:00 AM,P231980245,4,7/17/2023 12:00:00 AM,7/17/2023 12:00:00 AM,08:53:49,22500,PARKING VIOLATION,N,No report required; dispatch record only,ESTATE VIEW WY & PLEASANT KNOLL DR,San Jose,CA
20230617025924PD,9592358,6/16/2023 12:00:00 AM,P231670876,3,6/16/2023 12:00:00 AM,6/16/2023 12:00:00 AM,19:41:27,415,DISTURBANCE,R,Report taken,[500]-[600] E WILLIAM ST ,San Jose,CA
20230820205239PD,9676402,8/20/2023 12:00:00 AM,P232320857,4,8/20/2023 12:00:00 AM,8/20/2023 12:00:00 AM,19:40:28,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3800]-[3900] REXWOOD CT ,San Jose,CA
20230122170219PS,9409622,1/23/2023 12:00:00 AM,P230220461,3,1/22/2023 12:00:00 AM,1/22/2023 12:00:00 AM,14:33:15,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[5500]-[5600] BLOSSOM GARDENS CL ,San Jose,CA
20230430211301PD,9531883,4/30/2023 12:00:00 AM,P231200782,4,4/30/2023 12:00:00 AM,4/30/2023 12:00:00 AM,21:06:18,1062,MEET THE CITIZEN,CAN,Canceled,[3000]-[3100] WATER ST ,San Jose,CA
20230428180013PD,9529178,4/28/2023 12:00:00 AM,P231180666,5,4/28/2023 12:00:00 AM,4/28/2023 12:00:00 AM,17:45:26,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,RINGWOOD AV & MURPHY AV,San Jose,CA
20231129211040PS,9804340,11/29/2023 12:00:00 AM,P233330644,4,11/29/2023 12:00:00 AM,11/29/2023 12:00:00 AM,16:27:11,10851R,RECOVERED STOLEN VEHICLE,R,Report taken,[2200]-[2300] EASTRIDGE LP ,San Jose,CA
20230822131707PD,9678403,8/22/2023 12:00:00 AM,P232340314,3,8/22/2023 12:00:00 AM,8/22/2023 12:00:00 AM,10:36:03,459VEH,VEHICLE BURGLARY,R,Report taken,[5200]-[5300] N 1ST ST ,San Jose,CA
20230531211622PD,9571665,5/31/2023 12:00:00 AM,P231510696,2,5/31/2023 12:00:00 AM,5/31/2023 12:00:00 AM,18:00:22,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[600]-[700] CHEMEKETA DR ,San Jose,CA
20230224192538PS,9451053,2/24/2023 12:00:00 AM,P230550733,2,2/24/2023 12:00:00 AM,2/24/2023 12:00:00 AM,19:12:30,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20230902150539PD,9693038,9/2/2023 12:00:00 AM,P232450440,3,9/2/2023 12:00:00 AM,9/2/2023 12:00:00 AM,14:05:50,484,THEFT,CAN,Canceled,[5500]-[5600] EAGLES LN ,San Jose,CA
20231108150402PS,9778462,11/8/2023 12:00:00 AM,P233120450,4,11/8/2023 12:00:00 AM,11/8/2023 12:00:00 AM,13:27:31,1066,SUSPICIOUS PERSON,CAN,Canceled,[2100]-[2200] WESTMORELAND DR ,San Jose,CA
20231018211739PD,9752121,10/18/2023 12:00:00 AM,P232910841,3,10/18/2023 12:00:00 AM,10/18/2023 12:00:00 AM,19:15:53,415,DISTURBANCE,R,Report taken,[4900]-[5000] BEL ESCOU DR ,San Jose,CA
20230811015439PD,9663891,8/10/2023 12:00:00 AM,P232220979,2,8/10/2023 12:00:00 AM,8/10/2023 12:00:00 AM,23:38:21,6F,FELONY WANT,B,Arrest by Warrant,ASBURY ST & SPRING ST,San Jose,CA
20231117182720PS,9789628,11/17/2023 12:00:00 AM,P233210637,3,11/17/2023 12:00:00 AM,11/17/2023 12:00:00 AM,17:16:31,1065F,"FOUND, MISSING PERSON",N,No report required; dispatch record only,[600]-[700] JASPER ST ,San Jose,CA
20231118002555PS,9790033,11/17/2023 12:00:00 AM,P233210957,5,11/17/2023 12:00:00 AM,11/17/2023 12:00:00 AM,23:22:38,1154,SUSPICIOUS VEHICLE,C,Criminal Citation,S 16TH ST & E WILLIAM ST,San Jose,CA
20230517115035PD,9552940,5/17/2023 12:00:00 AM,P231370404,6,5/17/2023 12:00:00 AM,5/17/2023 12:00:00 AM,11:43:57,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",E HEDDING ST & N 6TH ST,San Jose,CA
20230303175623PS,9459498,3/3/2023 12:00:00 AM,P230620726,6,3/3/2023 12:00:00 AM,3/3/2023 12:00:00 AM,17:50:04,1195,VEHICLE STOP,N,No report required; dispatch record only,E HUMBOLDT ST & S 3RD ST,San Jose,CA
20231007220120PD,9738185,10/7/2023 12:00:00 AM,P232800884,3,10/7/2023 12:00:00 AM,10/7/2023 12:00:00 AM,21:57:14,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20230715233941PD,9629862,7/15/2023 12:00:00 AM,P231960923,4,7/15/2023 12:00:00 AM,7/15/2023 12:00:00 AM,22:35:36,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1900]-[2000] SENTER RD ,San Jose,CA
20230713160739PD,9626120,7/12/2023 12:00:00 AM,P231930926,2,7/12/2023 12:00:00 AM,7/12/2023 12:00:00 AM,22:33:48,415F,"DISTURBANCE, FAMILY",A,Arrest Made,[2500]-[2600] GLEN ALMA WY ,San Jose,CA
20231110235017PS,9781406,11/10/2023 12:00:00 AM,P233140933,6,11/10/2023 12:00:00 AM,11/10/2023 12:00:00 AM,23:15:51,1195,VEHICLE STOP,N,No report required; dispatch record only,N 1ST ST & E SANTA CLARA ST,San Jose,CA
20230514133524PD,9548947,5/14/2023 12:00:00 AM,P231340403,3,5/14/2023 12:00:00 AM,5/14/2023 12:00:00 AM,12:17:36,484,THEFT,R,Report taken,[300]-[400] BARACK OBAMA BL ,San Jose,CA
20231003220408PD,9733023,10/3/2023 12:00:00 AM,P232760915,6,10/3/2023 12:00:00 AM,10/3/2023 12:00:00 AM,21:42:50,1195,VEHICLE STOP,N,No report required; dispatch record only,CADILLAC DR & S WINCHESTER BL,San Jose,CA
20230609155510PD,9583014,6/9/2023 12:00:00 AM,P231600416,3,6/9/2023 12:00:00 AM,6/9/2023 12:00:00 AM,13:26:49,459R,BURGLARY  REPORT  (460),R,Report taken,[1700]-[1800] STORY RD ,San Jose,CA
20230508151317PD,9541456,5/8/2023 12:00:00 AM,P231280512,2,5/8/2023 12:00:00 AM,5/8/2023 12:00:00 AM,15:05:41,WELCK,WELFARE CHECK,CAN,Canceled,BLOSSOM HILL RD & LEAN AV,San Jose,CA
20230803113158PD,9654099,8/3/2023 12:00:00 AM,P232150356,6,8/3/2023 12:00:00 AM,8/3/2023 12:00:00 AM,11:23:07,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",TULLY RD & S KING RD,San Jose,CA
20231007194444PD,9737975,10/7/2023 12:00:00 AM,P232800717,4,10/7/2023 12:00:00 AM,10/7/2023 12:00:00 AM,19:04:55,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[600]-[700] S 22ND ST ,San Jose,CA
20230221140639PS,9446671,2/21/2023 12:00:00 AM,P230520421,3,2/21/2023 12:00:00 AM,2/21/2023 12:00:00 AM,12:48:03,484,THEFT,R,Report taken,[0]-[100] LEMON BLOSSOM CT ,San Jose,CA
20230823222813PD,9680477,8/23/2023 12:00:00 AM,P232350930,2,8/23/2023 12:00:00 AM,8/23/2023 12:00:00 AM,22:01:14,FDAID,FIRE DEPARTMENT REQUEST FOR PD,GD,No Disposition,[1700]-[1800] AIRPORT BL ,San Jose,CA
20230107174044PS,9391189,1/7/2023 12:00:00 AM,P230070540,2,1/7/2023 12:00:00 AM,1/7/2023 12:00:00 AM,16:57:51,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1000]-[1100] S WHITE RD ,San Jose,CA
20230403220146PD,9497961,4/3/2023 12:00:00 AM,P230930888,3,4/3/2023 12:00:00 AM,4/3/2023 12:00:00 AM,19:14:49,1124,ABANDONED VEHICLE,E,"Traffic Citation Issued, Non-Hazardous Violation",DOUGLAS ST & S WILLARD AV,San Jose,CA
20230101155338PS,9383822,1/1/2023 12:00:00 AM,P230010540,3,1/1/2023 12:00:00 AM,1/1/2023 12:00:00 AM,14:40:30,10851,STOLEN VEHICLE,CAN,Canceled,[1600]-[1700] AMBERGROVE DR ,San Jose,CA
20230612194124PD,9587153,6/12/2023 12:00:00 AM,P231630789,6,6/12/2023 12:00:00 AM,6/12/2023 12:00:00 AM,19:32:53,1195,VEHICLE STOP,CAN,Canceled,N 4TH ST & E ST JAMES ST,San Jose,CA
20230417163936PD,9515349,4/17/2023 12:00:00 AM,P231070562,2,4/17/2023 12:00:00 AM,4/17/2023 12:00:00 AM,15:46:03,415W,"DISTURBANCE, WEAPON",N,No report required; dispatch record only,[400]-[500] W SANTA CLARA ST ,San Jose,CA
20230414031401PD,9511144,4/14/2023 12:00:00 AM,P231040097,5,4/14/2023 12:00:00 AM,4/14/2023 12:00:00 AM,03:10:49,AID,PUBLIC SAFETY ASSISTANCE,N,No report required; dispatch record only,N 10TH ST & E SANTA CLARA ST,San Jose,CA
20230423145438PD,9522677,4/23/2023 12:00:00 AM,P231130469,3,4/23/2023 12:00:00 AM,4/23/2023 12:00:00 AM,14:48:57,23103,RECKLESS DRIVING,CAN,Canceled,TULLY RD & E CAPITOL EX,San Jose,CA
20230911235715PD,9705261,9/11/2023 12:00:00 AM,P232541033,4,9/11/2023 12:00:00 AM,9/11/2023 12:00:00 AM,22:44:43,22500,PARKING VIOLATION,CAN,Canceled,[500]-[600] S 9TH ST ,San Jose,CA
20230527152425PD,9566488,5/29/2023 12:00:00 AM,P231470514,4,5/27/2023 12:00:00 AM,5/27/2023 12:00:00 AM,14:06:34,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",E SAN FERNANDO ST & S 24TH ST,San Jose,CA
20230404020253PD,9498288,4/4/2023 12:00:00 AM,P230940067,2,4/4/2023 12:00:00 AM,4/4/2023 12:00:00 AM,01:40:13,415,DISTURBANCE,T,Turned over To (TOT),[2000]-[2100] N 1ST ST ,San Jose,CA
20230413073453PD,9509951,4/13/2023 12:00:00 AM,P231030150,3,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,06:26:42,459R,BURGLARY  REPORT  (460),R,Report taken,[4300]-[4300] THE WOODS DR ,San Jose,CA
20231226150455PS,9838009,12/26/2023 12:00:00 AM,P233600231,3,12/26/2023 12:00:00 AM,12/26/2023 12:00:00 AM,10:54:43,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[1500]-[1600] SCHALLENBERGER RD ,San Jose,CA
20230602170747PD,9574121,6/2/2023 12:00:00 AM,P231530639,4,6/2/2023 12:00:00 AM,6/2/2023 12:00:00 AM,16:47:21,22500,PARKING VIOLATION,G,Gone on Arrival/unable to locate,[1200]-[1300] S KING RD ,San Jose,CA
20230907142023PD,9699183,9/7/2023 12:00:00 AM,P232500389,1,9/7/2023 12:00:00 AM,9/7/2023 12:00:00 AM,11:57:56,415W,"DISTURBANCE, WEAPON",O,Supplemental report taken,[1600]-[1700] TULLY RD ,San Jose,CA
20230705182030PD,9617024,7/5/2023 12:00:00 AM,P231860747,2,7/5/2023 12:00:00 AM,7/5/2023 12:00:00 AM,18:18:39,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[1100]-[1200] TULLY RD ,San Jose,CA
20230809140629PD,9661990,8/9/2023 12:00:00 AM,P232210463,6,8/9/2023 12:00:00 AM,8/9/2023 12:00:00 AM,14:02:43,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",PRUNERIDGE AV & N WINCHESTER BL,San Jose,CA
20230301012345PS,9456148,3/1/2023 12:00:00 AM,P230600027,2,3/1/2023 12:00:00 AM,3/1/2023 12:00:00 AM,01:04:57,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[2300]-[2400] ALUM ROCK AV ,San Jose,CA
20231031202114PD,9768681,10/31/2023 12:00:00 AM,P233040762,4,10/31/2023 12:00:00 AM,10/31/2023 12:00:00 AM,19:37:45,22500,PARKING VIOLATION,CAN,Canceled,[100]-[200] LLANO DE LOS ROBLES AV ,San Jose,CA
20230730045711PD,9648610,7/30/2023 12:00:00 AM,P232110174,3,7/30/2023 12:00:00 AM,7/30/2023 12:00:00 AM,03:26:10,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[0]-[100] S ALMADEN AV ,San Jose,CA
20231012190616PD,9744228,10/12/2023 12:00:00 AM,P232850794,5,10/12/2023 12:00:00 AM,10/12/2023 12:00:00 AM,18:13:10,484,THEFT,R,Report taken,[1600]-[1600] SARATOGA AV ,San Jose,CA
20231028121127PD,9764434,10/28/2023 12:00:00 AM,P233010372,2,10/28/2023 12:00:00 AM,10/28/2023 12:00:00 AM,11:56:09,415,DISTURBANCE,N,No report required; dispatch record only,[900]-[1000] PREVOST ST ,San Jose,CA
20230706231258PD,9618515,7/6/2023 12:00:00 AM,P231870894,4,7/6/2023 12:00:00 AM,7/6/2023 12:00:00 AM,22:09:24,22500,PARKING VIOLATION,G,Gone on Arrival/unable to locate,[800]-[900] MOSS DR ,San Jose,CA
20230911145532PD,9704691,9/11/2023 12:00:00 AM,P232540577,4,9/11/2023 12:00:00 AM,9/11/2023 12:00:00 AM,14:29:10,10851R,RECOVERED STOLEN VEHICLE,T,Turned over To (TOT),[2100]-[2200] LAUSETT AV ,San Jose,CA
20230805180224PD,9656957,8/5/2023 12:00:00 AM,P232170596,2,8/5/2023 12:00:00 AM,8/5/2023 12:00:00 AM,17:39:40,415,DISTURBANCE,N,No report required; dispatch record only,[4800]-[4800] ALMADEN EX ,San Jose,CA
20230129014849PS,9418057,1/29/2023 12:00:00 AM,P230290063,3,1/29/2023 12:00:00 AM,1/29/2023 12:00:00 AM,01:02:05,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,E ALMA AV & ALMA CT,San Jose,CA
20230913125823PD,9707212,9/13/2023 12:00:00 AM,P232560421,6,9/13/2023 12:00:00 AM,9/13/2023 12:00:00 AM,12:50:11,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",W CAPITOL EX & VISTAPARK DR,San Jose,CA
20231121073855PS,9794064,11/21/2023 12:00:00 AM,P233250182,3,11/21/2023 12:00:00 AM,11/21/2023 12:00:00 AM,07:36:25,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[1200]-[1300] YOSEMITE AV ,San Jose,CA
20230103083716PS,9385691,1/3/2023 12:00:00 AM,P230030200,2,1/3/2023 12:00:00 AM,1/3/2023 12:00:00 AM,08:19:03,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[6900]-[7000] CALABAZAS CREEK CL ,San Jose,CA
20230917065319PD,9712141,9/17/2023 12:00:00 AM,P232600231,4,9/17/2023 12:00:00 AM,9/17/2023 12:00:00 AM,05:52:16,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2300]-[2400] MAMMOTH DR ,San Jose,CA
20230329192502PD,9491669,3/29/2023 12:00:00 AM,P230880776,3,3/29/2023 12:00:00 AM,3/29/2023 12:00:00 AM,18:28:04,602PC,TRESPASSING,N,No report required; dispatch record only,[3600]-[3700] COPPERFIELD DR ,San Jose,CA
20230430000048PD,9530878,4/29/2023 12:00:00 AM,P231190981,6,4/29/2023 12:00:00 AM,4/29/2023 12:00:00 AM,23:58:09,1195,VEHICLE STOP,N,No report required; dispatch record only,GRIDLEY ST & GOLF DR,San Jose,CA
20230616084320PD,9591488,6/16/2023 12:00:00 AM,P231670191,2,6/16/2023 12:00:00 AM,6/16/2023 12:00:00 AM,07:53:00,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[800]-[900] W SAN FERNANDO ST ,San Jose,CA
20231012195754PD,9744352,10/12/2023 12:00:00 AM,P232850897,6,10/12/2023 12:00:00 AM,10/12/2023 12:00:00 AM,19:54:31,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,UMBARGER RD & SENTER RD,San Jose,CA
20230616183539PD,9592250,6/16/2023 12:00:00 AM,P231670792,6,6/16/2023 12:00:00 AM,6/16/2023 12:00:00 AM,18:29:30,1195,VEHICLE STOP,N,No report required; dispatch record only,S 12TH ST & MARGARET ST,San Jose,CA
20230623062946PD,9600616,6/23/2023 12:00:00 AM,P231740156,2,6/23/2023 12:00:00 AM,6/23/2023 12:00:00 AM,05:22:14,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[300] W MISSION ST ,San Jose,CA
20230920213657PD,9716222,9/24/2023 12:00:00 AM,P232630475,3,9/20/2023 12:00:00 AM,9/20/2023 12:00:00 AM,13:39:22,415,DISTURBANCE,CAN,Canceled,[200]-[300] CIMINO ST ,San Jose,CA
20231231000754PS,9843414,12/30/2023 12:00:00 AM,P233640807,3,12/30/2023 12:00:00 AM,12/30/2023 12:00:00 AM,23:17:31,23152,MISDEMEANOR DUI,N,No report required; dispatch record only,LUCERNE WY & HIGATE DR,San Jose,CA
20230729043536PD,9647108,7/28/2023 12:00:00 AM,P232091049,1,7/28/2023 12:00:00 AM,7/28/2023 12:00:00 AM,23:52:24,415W,"DISTURBANCE, WEAPON",N,No report required; dispatch record only,[1000]-[1100] VINE ST ,San Jose,CA
20230307222136PS,9464387,3/7/2023 12:00:00 AM,P230660896,2,3/7/2023 12:00:00 AM,3/7/2023 12:00:00 AM,22:16:29,911UNK,UNK TYPE 911 CALL,CAN,Canceled,LYNN AV & MARSH ST,San Jose,CA
20230216194226PS,9440877,2/16/2023 12:00:00 AM,P230470733,3,2/16/2023 12:00:00 AM,2/16/2023 12:00:00 AM,18:10:13,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[1300]-[1400] OAKLAND RD ,San Jose,CA
20230430212814PD,9531871,4/30/2023 12:00:00 AM,P231200773,4,4/30/2023 12:00:00 AM,4/30/2023 12:00:00 AM,20:55:50,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[6200]-[6300] HOPI CL ,San Jose,CA
20230518152700PD,9554472,5/18/2023 12:00:00 AM,P231380582,3,5/18/2023 12:00:00 AM,5/18/2023 12:00:00 AM,13:58:09,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1400]-[1500] BRYAN AV ,San Jose,CA
20230717220342PD,9632354,7/17/2023 12:00:00 AM,P231980842,5,7/17/2023 12:00:00 AM,7/17/2023 12:00:00 AM,21:05:41,518,EXTORTION,N,No report required; dispatch record only,[4300]-[4400] NORWALK DR ,San Jose,CA
20230505044108PD,9536811,5/5/2023 12:00:00 AM,P231250108,3,5/5/2023 12:00:00 AM,5/5/2023 12:00:00 AM,04:16:04,1033A,"ALARM, AUDIBLE",CAN,Canceled,[4800]-[4900] WESTMONT AV ,San Jose,CA
20230917212241PD,9712869,9/17/2023 12:00:00 AM,P232600783,3,9/17/2023 12:00:00 AM,9/17/2023 12:00:00 AM,20:48:33,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1000]-[1100] COMMERCIAL ST ,San Jose,CA
20230810115400PD,9663016,8/10/2023 12:00:00 AM,P232220299,5,8/10/2023 12:00:00 AM,8/10/2023 12:00:00 AM,10:29:46,22500,PARKING VIOLATION,R,Report taken,[0]-[100] UMBARGER RD ,San Jose,CA
20230108000310PS,9391561,1/7/2023 12:00:00 AM,P230070826,2,1/7/2023 12:00:00 AM,1/7/2023 12:00:00 AM,23:09:52,WELCKEMS,WELFARE CHECK (COMBINED EVENT),T,Turned over To (TOT),[500]-[600] COLUMBIA AV ,San Jose,CA
20230816174920PD,9670936,8/16/2023 12:00:00 AM,P232280408,3,8/16/2023 12:00:00 AM,8/16/2023 12:00:00 AM,13:48:07,415,DISTURBANCE,N,No report required; dispatch record only,[2000]-[2100] MCLAUGHLIN AV ,San Jose,CA
20230413182207PD,9510683,4/13/2023 12:00:00 AM,P231030758,6,4/13/2023 12:00:00 AM,4/13/2023 12:00:00 AM,18:18:22,1195,VEHICLE STOP,N,No report required; dispatch record only,TAMPA WY & HAVANA DR,San Jose,CA
20230331232836PD,9494453,3/31/2023 12:00:00 AM,P230900992,6,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,22:39:47,1195,VEHICLE STOP,N,No report required; dispatch record only,E SAN ANTONIO ST & SCHARFF AV,San Jose,CA
20231006113416PD,9736089,10/6/2023 12:00:00 AM,P232790323,4,10/6/2023 12:00:00 AM,10/6/2023 12:00:00 AM,10:45:47,22500,PARKING VIOLATION,R,Report taken,[2000]-[2100] INMAN WY ,San Jose,CA
20231015014834PD,9747206,10/14/2023 12:00:00 AM,P232871066,4,10/14/2023 12:00:00 AM,10/14/2023 12:00:00 AM,23:27:41,415M,"DISTURBANCE, MUSIC",N,No report required; dispatch record only,[300]-[400] MCCOVEY LN ,San Jose,CA
20230909214536PD,9702417,9/9/2023 12:00:00 AM,P232520822,2,9/9/2023 12:00:00 AM,9/9/2023 12:00:00 AM,20:43:07,415,DISTURBANCE,N,No report required; dispatch record only,[2100]-[2200] FOREST AV ,San Jose,CA
20230805162722PD,9656875,8/5/2023 12:00:00 AM,P232170533,2,8/5/2023 12:00:00 AM,8/5/2023 12:00:00 AM,16:21:57,1033A,"ALARM, AUDIBLE",U,Unfounded event,[4500]-[4600] THOUSAND OAKS DR ,San Jose,CA
20230309103524PS,9465920,3/9/2023 12:00:00 AM,P230680166,3,3/9/2023 12:00:00 AM,3/9/2023 12:00:00 AM,08:02:33,415,DISTURBANCE,R,Report taken,N 27TH ST & E SANTA CLARA ST,San Jose,CA
20230315103252PD,9473751,3/15/2023 12:00:00 AM,P230740335,4,3/15/2023 12:00:00 AM,3/15/2023 12:00:00 AM,10:32:52,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,FAN ST & HOLIN ST,San Jose,CA
20230723225454PD,9640351,7/23/2023 12:00:00 AM,P232041031,3,7/23/2023 12:00:00 AM,7/23/2023 12:00:00 AM,22:46:08,23103,RECKLESS DRIVING,N,No report required; dispatch record only,[3000]-[3100] PEARL AV ,San Jose,CA
20230613224835PD,9588610,6/13/2023 12:00:00 AM,P231640956,2,6/13/2023 12:00:00 AM,6/13/2023 12:00:00 AM,22:40:03,415,DISTURBANCE,CAN,Canceled,[400]-[500] BLOSSOM HILL RD ,San Jose,CA
